County,variable,value
King William County,mean_value_50.60,NaN
Lancaster County,mean_value_50.60,-7.0457264957264965
Lee County,mean_value_50.60,-5.161410233285233
Lexington city,mean_value_50.60,-2.7058823529411766
Loudoun County,mean_value_50.60,0.04379292904836549
Louisa County,mean_value_50.60,-5.081878141043668
Lunenburg County,mean_value_50.60,NaN
Lynchburg city,mean_value_50.60,-3.8749213132747435
Madison County,mean_value_50.60,-3.4705882352941178
Manassas city,mean_value_50.60,NaN
Manassas Park city,mean_value_50.60,NaN
Martinsville city,mean_value_50.60,1.4694629049111807
Mathews County,mean_value_50.60,NaN
Mecklenburg County,mean_value_50.60,-4.6962356904253335
Middlesex County,mean_value_50.60,NaN
Montgomery County,mean_value_50.60,NaN
Nelson County,mean_value_50.60,NaN
New Kent County,mean_value_50.60,-7.627450980392157
Newport News city,mean_value_50.60,-1.3717905455982657
Norfolk city,mean_value_50.60,-0.3442613343184164
Northampton County,mean_value_50.60,-10.220029239766083
Northumberland County,mean_value_50.60,-7.675245098039216
Norton city,mean_value_50.60,NaN
Nottoway County,mean_value_50.60,-3.906418918918919
Orange County,mean_value_50.60,NaN
Page County,mean_value_50.60,-5.331390056022409
Patrick County,mean_value_50.60,NaN
Petersburg city,mean_value_50.60,-2.7535802629386925
Pittsylvania County,mean_value_50.60,-4.171319740865678
Poquoson city,mean_value_50.60,NaN
Portsmouth city,mean_value_50.60,-0.9840332975057833
Powhatan County,mean_value_50.60,-3.2816255534471854
Prince Edward County,mean_value_50.60,-14.007619047619048
Prince George County,mean_value_50.60,-2.0591236494597838
Prince William County,mean_value_50.60,-0.3192652378599202
Pulaski County,mean_value_50.60,NaN
Radford city,mean_value_50.60,-1.7875816993464053
Rappahannock County,mean_value_50.60,-2.666666666666667
Richmond city,mean_value_50.60,NaN
Richmond County,mean_value_50.60,-5.404411764705882
Roanoke city,mean_value_50.60,-2.507747673536384
Roanoke County,mean_value_50.60,-1.450865546268055
Rockbridge County,mean_value_50.60,-5.952571212022073
Rockingham County,mean_value_50.60,-2.89516566165173
Russell County,mean_value_50.60,-2.0069021771264297
Salem city,mean_value_50.60,-1.0398039215686274
Scott County,mean_value_50.60,-3.262115982934645
Shenandoah County,mean_value_50.60,NaN
Smyth County,mean_value_50.60,-2.9088970504144496
Southampton County,mean_value_50.60,-4.144432234432235
Spotsylvania County,mean_value_50.60,-1.461348538540881
Stafford County,mean_value_50.60,NaN
Staunton city,mean_value_50.60,-1.5095445585641665
Suffolk city,mean_value_50.60,-2.192834088774414
Surry County,mean_value_50.60,-14.634615384615385
Sussex County,mean_value_50.60,-4.49706491292169
Tazewell County,mean_value_50.60,-1.0673209995462531
Virginia Beach city,mean_value_50.60,-0.401987918992727
Warren County,mean_value_50.60,NaN
Washington County,mean_value_50.60,NaN
Waynesboro city,mean_value_50.60,-2.6751633986928103
Westmoreland County,mean_value_50.60,-3.898073098867233
Williamsburg city,mean_value_50.60,-2.320261437908497
Winchester city,mean_value_50.60,NaN
Wise County,mean_value_50.60,NaN
Wythe County,mean_value_50.60,-1.5394549583189134
York County,mean_value_50.60,-0.3290196078431373
NA,mean_value_50.60,0.9107142857142857
Accomack County,mean_value_60.70,NaN
Albemarle County,mean_value_60.70,-1.8380052900925767
Alexandria city,mean_value_60.70,NaN
Alleghany County,mean_value_60.70,-3.4776603114364026
Amelia County,mean_value_60.70,-3.543452380952381
Amherst County,mean_value_60.70,NaN
Appomattox County,mean_value_60.70,-4.079595494111623
Arlington County,mean_value_60.70,NaN
Augusta County,mean_value_60.70,NaN
Bath County,mean_value_60.70,-3.707317073170732
Bedford County,mean_value_60.70,0.7029039946816369
Bland County,mean_value_60.70,-1.542072213500785
Botetourt County,mean_value_60.70,-4.8819046974977285
Bristol city,mean_value_60.70,NaN
Brunswick County,mean_value_60.70,-4.324505494505495
Buchanan County,mean_value_60.70,NaN
Buckingham County,mean_value_60.70,NaN
Buena Vista city,mean_value_60.70,-6.725
Campbell County,mean_value_60.70,-3.071026965227243
Caroline County,mean_value_60.70,NaN
Carroll County,mean_value_60.70,-3.711686662752684
Charles City County,mean_value_60.70,-3.2975113122171944
Charlotte County,mean_value_60.70,-1.7342936119899017
Charlottesville city,mean_value_60.70,NaN
Chesapeake city,mean_value_60.70,-0.7715405117349086
Chesterfield County,mean_value_60.70,-0.6176120516915252
Clarke County,mean_value_60.70,-1.0795454545454546
Colonial Heights city,mean_value_60.70,NaN
Covington city,mean_value_60.70,-1.003126503126503
Craig County,mean_value_60.70,NaN
Culpeper County,mean_value_60.70,-3.002450980392157
Cumberland County,mean_value_60.70,NaN
Danville city,mean_value_60.70,-1.3410847273004902
Dickenson County,mean_value_60.70,NaN
Dinwiddie County,mean_value_60.70,NaN
Emporia city,mean_value_60.70,-2.974747474747475
Essex County,mean_value_60.70,NaN
Fairfax city,mean_value_60.70,NaN
Fairfax County,mean_value_60.70,0.01919561704223427
Falls Church city,mean_value_60.70,NaN
Fauquier County,mean_value_60.70,NaN
Floyd County,mean_value_60.70,NaN
Fluvanna County,mean_value_60.70,NaN
Franklin city,mean_value_60.70,-2.4386363636363635
Franklin County,mean_value_60.70,-8.226414247517189
Frederick County,mean_value_60.70,NaN
Fredericksburg city,mean_value_60.70,-0.7057189542483661
Galax city,mean_value_60.70,-1.3295019157088124
Giles County,mean_value_60.70,NaN
Gloucester County,mean_value_60.70,-4.798100490196078
Goochland County,mean_value_60.70,-6.630570409982175
Grayson County,mean_value_60.70,-3.5815294117647056
Greene County,mean_value_60.70,NaN
Greensville County,mean_value_60.70,-3.618818681318681
Halifax County,mean_value_60.70,NaN
Hampton city,mean_value_60.70,-1.3469049223285081
Hanover County,mean_value_60.70,-1.639046474979979
Harrisonburg city,mean_value_60.70,NaN
Henrico County,mean_value_60.70,NaN
Henry County,mean_value_60.70,-3.369786994396461
Highland County,mean_value_60.70,NaN
Hopewell city,mean_value_60.70,NaN
Isle of Wight County,mean_value_60.70,-2.4560365922146272
James City County,mean_value_60.70,NaN
King and Queen County,mean_value_60.70,NaN
King George County,mean_value_60.70,-3.5861853832442065
King William County,mean_value_60.70,NaN
Lancaster County,mean_value_60.70,-3.731735159817352
Lee County,mean_value_60.70,-2.524602814762038
Lexington city,mean_value_60.70,-3.3529411764705883
Loudoun County,mean_value_60.70,-0.031900292117010384
Louisa County,mean_value_60.70,-3.2300472641854667
Lunenburg County,mean_value_60.70,NaN
Lynchburg city,mean_value_60.70,-1.8502067225879313
Madison County,mean_value_60.70,-6.205882352941176
Manassas city,mean_value_60.70,NaN
Manassas Park city,mean_value_60.70,NaN
Martinsville city,mean_value_60.70,1.2777330871243915
Mathews County,mean_value_60.70,NaN
Mecklenburg County,mean_value_60.70,-7.352640615229268
Middlesex County,mean_value_60.70,NaN
Montgomery County,mean_value_60.70,NaN
Nelson County,mean_value_60.70,NaN
New Kent County,mean_value_60.70,-5.863725490196078
Newport News city,mean_value_60.70,-1.1280546058488632
Norfolk city,mean_value_60.70,-0.28565931204877815
Northampton County,mean_value_60.70,-6.039663865546219
Northumberland County,mean_value_60.70,-4.64040447096713
Norton city,mean_value_60.70,NaN
Nottoway County,mean_value_60.70,-2.967439706809584
Orange County,mean_value_60.70,NaN
Page County,mean_value_60.70,-7.642241379310345
Patrick County,mean_value_60.70,NaN
Petersburg city,mean_value_60.70,-3.425620702826585
Pittsylvania County,mean_value_60.70,-2.0622603492027105
Poquoson city,mean_value_60.70,NaN
Portsmouth city,mean_value_60.70,-0.7497282065812162
Powhatan County,mean_value_60.70,-4.2727272727272725
Prince Edward County,mean_value_60.70,-2.6978642912720345
Prince George County,mean_value_60.70,-1.4063467492260062
Prince William County,mean_value_60.70,-0.20658374318260642
Pulaski County,mean_value_60.70,NaN
Radford city,mean_value_60.70,-6.447712418300654
Rappahannock County,mean_value_60.70,-2.75
Richmond city,mean_value_60.70,NaN
Richmond County,mean_value_60.70,-5.024955436720143
Roanoke city,mean_value_60.70,-3.0968711447255814
Roanoke County,mean_value_60.70,-1.4109478733134646
Rockbridge County,mean_value_60.70,-4.574491040435313
Rockingham County,mean_value_60.70,-3.2378372401592217
Russell County,mean_value_60.70,-1.3834122555443185
Salem city,mean_value_60.70,-1.3875816993464052
Scott County,mean_value_60.70,-4.435808507406016
Shenandoah County,mean_value_60.70,NaN
Smyth County,mean_value_60.70,-1.7724952282632822
Southampton County,mean_value_60.70,-2.462698412698413
Spotsylvania County,mean_value_60.70,-1.7251485442661914
Stafford County,mean_value_60.70,NaN
Staunton city,mean_value_60.70,-2.3106781045751634
Suffolk city,mean_value_60.70,-2.375175197735111
Surry County,mean_value_60.70,-9.75
Sussex County,mean_value_60.70,-8.182424242424242
Tazewell County,mean_value_60.70,-2.2328208607614184
Virginia Beach city,mean_value_60.70,-0.1852003213742194
Warren County,mean_value_60.70,NaN
Washington County,mean_value_60.70,NaN
Waynesboro city,mean_value_60.70,-3.6068627450980393
Westmoreland County,mean_value_60.70,-3.7410580657383727
Williamsburg city,mean_value_60.70,-0.2636846405228758
Winchester city,mean_value_60.70,NaN
Wise County,mean_value_60.70,NaN
Wythe County,mean_value_60.70,-2.759222969620731
York County,mean_value_60.70,-0.6371275783040489
NA,mean_value_60.70,0
Accomack County,mean_value_70.80,NaN
Albemarle County,mean_value_70.80,-1.5180031004893026
Alexandria city,mean_value_70.80,NaN
Alleghany County,mean_value_70.80,-1.8043841779135896
Amelia County,mean_value_70.80,-4.218148148148148
Amherst County,mean_value_70.80,NaN
Appomattox County,mean_value_70.80,-4.181514848181515
Arlington County,mean_value_70.80,NaN
Augusta County,mean_value_70.80,NaN
Bath County,mean_value_70.80,-2.0821917808219177
Bedford County,mean_value_70.80,0.8676110218966592
Bland County,mean_value_70.80,-2.942554799697657
Botetourt County,mean_value_70.80,-3.360110426746456
Bristol city,mean_value_70.80,NaN
Brunswick County,mean_value_70.80,-1.786937304341958
Buchanan County,mean_value_70.80,NaN
Buckingham County,mean_value_70.80,NaN
Buena Vista city,mean_value_70.80,-2.0833333333333335
Campbell County,mean_value_70.80,-1.8306656047579106
Caroline County,mean_value_70.80,NaN
Carroll County,mean_value_70.80,-1.972702040025613
Charles City County,mean_value_70.80,-2.859732664995823
Charlotte County,mean_value_70.80,-3.558632478632479
Charlottesville city,mean_value_70.80,NaN
Chesapeake city,mean_value_70.80,-0.332408625788619
Chesterfield County,mean_value_70.80,-1.0386269652839661
Clarke County,mean_value_70.80,-2.550653594771242
Colonial Heights city,mean_value_70.80,NaN
Covington city,mean_value_70.80,0.8564236111111111
Craig County,mean_value_70.80,NaN
Culpeper County,mean_value_70.80,-1.9219507101086049
Cumberland County,mean_value_70.80,NaN
Danville city,mean_value_70.80,-0.8835536391723577
Dickenson County,mean_value_70.80,NaN
Dinwiddie County,mean_value_70.80,NaN
Emporia city,mean_value_70.80,-4.2548076923076925
Essex County,mean_value_70.80,NaN
Fairfax city,mean_value_70.80,NaN
Fairfax County,mean_value_70.80,-0.02115826079432942
Falls Church city,mean_value_70.80,NaN
Fauquier County,mean_value_70.80,NaN
Floyd County,mean_value_70.80,NaN
Fluvanna County,mean_value_70.80,NaN
Franklin city,mean_value_70.80,-1.1066844919786094
Franklin County,mean_value_70.80,-6.18996521996522
Frederick County,mean_value_70.80,NaN
Fredericksburg city,mean_value_70.80,-1.603846153846154
Galax city,mean_value_70.80,-1.1541077969649398
Giles County,mean_value_70.80,NaN
Gloucester County,mean_value_70.80,-3.474110899420497
Goochland County,mean_value_70.80,-4.655882352941177
Grayson County,mean_value_70.80,-1.553342435685733
Greene County,mean_value_70.80,NaN
Greensville County,mean_value_70.80,-2.208133971291866
Halifax County,mean_value_70.80,NaN
Hampton city,mean_value_70.80,-1.3338054005519449
Hanover County,mean_value_70.80,-1.573778173301941
Harrisonburg city,mean_value_70.80,NaN
Henrico County,mean_value_70.80,NaN
Henry County,mean_value_70.80,-2.873106855283787
Highland County,mean_value_70.80,NaN
Hopewell city,mean_value_70.80,NaN
Isle of Wight County,mean_value_70.80,-1.4604464716701622
James City County,mean_value_70.80,NaN
King and Queen County,mean_value_70.80,NaN
King George County,mean_value_70.80,-2.254928882308072
King William County,mean_value_70.80,NaN
Lancaster County,mean_value_70.80,-4.090745290745291
Lee County,mean_value_70.80,-1.3999328040486927
Lexington city,mean_value_70.80,-3.176470588235294
Loudoun County,mean_value_70.80,0.07171609059404925
Louisa County,mean_value_70.80,-1.6336434966277147
Lunenburg County,mean_value_70.80,NaN
Lynchburg city,mean_value_70.80,-1.553044433555516
Madison County,mean_value_70.80,-6.220043572984749
Manassas city,mean_value_70.80,NaN
Manassas Park city,mean_value_70.80,NaN
Martinsville city,mean_value_70.80,0.9131882108352697
Mathews County,mean_value_70.80,NaN
Mecklenburg County,mean_value_70.80,-3.4427931194708403
Middlesex County,mean_value_70.80,NaN
Montgomery County,mean_value_70.80,NaN
Nelson County,mean_value_70.80,NaN
New Kent County,mean_value_70.80,-1.5904922086136508
Newport News city,mean_value_70.80,-1.504068604377743
Norfolk city,mean_value_70.80,-0.2349785135861543
Northampton County,mean_value_70.80,-6.846078431372549
Northumberland County,mean_value_70.80,-7.965873015873016
Norton city,mean_value_70.80,NaN
Nottoway County,mean_value_70.80,-3.469669117647059
Orange County,mean_value_70.80,NaN
Page County,mean_value_70.80,-5.102272727272727
Patrick County,mean_value_70.80,NaN
Petersburg city,mean_value_70.80,-1.4019274070575207
Pittsylvania County,mean_value_70.80,-1.9976636480245746
Poquoson city,mean_value_70.80,NaN
Portsmouth city,mean_value_70.80,-1.1460457225712393
Powhatan County,mean_value_70.80,-2.813587602783049
Prince Edward County,mean_value_70.80,-1.8023487696514011
Prince George County,mean_value_70.80,-1.5307122849139656
Prince William County,mean_value_70.80,-0.07776941741174632
Pulaski County,mean_value_70.80,NaN
Radford city,mean_value_70.80,-2.3873036776899816
Rappahannock County,mean_value_70.80,-1.4583333333333333
Richmond city,mean_value_70.80,NaN
Richmond County,mean_value_70.80,-5.316666666666666
Roanoke city,mean_value_70.80,-1.6334954677932734
Roanoke County,mean_value_70.80,-0.9427240073857049
Rockbridge County,mean_value_70.80,-3.493564986212045
Rockingham County,mean_value_70.80,-1.9470608426516502
Russell County,mean_value_70.80,-1.3536553380189513
Salem city,mean_value_70.80,-2.1139654573584665
Scott County,mean_value_70.80,-0.903589983864815
Shenandoah County,mean_value_70.80,NaN
Smyth County,mean_value_70.80,-1.1200396968980377
Southampton County,mean_value_70.80,-5.507715121136174
Spotsylvania County,mean_value_70.80,-1.6454661909808967
Stafford County,mean_value_70.80,NaN
Staunton city,mean_value_70.80,-1.9147940657744578
Suffolk city,mean_value_70.80,-2.243523037391128
Surry County,mean_value_70.80,-7.916666666666667
Sussex County,mean_value_70.80,-1.7870789341377578
Tazewell County,mean_value_70.80,-0.897110445654546
Virginia Beach city,mean_value_70.80,-0.5577748832650793
Warren County,mean_value_70.80,NaN
Washington County,mean_value_70.80,NaN
Waynesboro city,mean_value_70.80,-1.6526294679180848
Westmoreland County,mean_value_70.80,-8.072212837837839
Williamsburg city,mean_value_70.80,-2.0179738562091503
Winchester city,mean_value_70.80,NaN
Wise County,mean_value_70.80,NaN
Wythe County,mean_value_70.80,-1.1978774247395925
York County,mean_value_70.80,-0.9341850100364032
NA,mean_value_70.80,0
Accomack County,mean_value_80.90,NaN
Albemarle County,mean_value_80.90,-1.750604047115675
Alexandria city,mean_value_80.90,NaN
Alleghany County,mean_value_80.90,-1.1219193792633204
Amelia County,mean_value_80.90,-1.4527450980392156
Amherst County,mean_value_80.90,NaN
Appomattox County,mean_value_80.90,-3.6290903422772613
Arlington County,mean_value_80.90,NaN
Augusta County,mean_value_80.90,NaN
Bath County,mean_value_80.90,-10.130434782608695
Bedford County,mean_value_80.90,0.8937547345522915
Bland County,mean_value_80.90,-1.0633528265107213
Botetourt County,mean_value_80.90,-4.631710368105107
Bristol city,mean_value_80.90,NaN
Brunswick County,mean_value_80.90,-1.0942751322751323
Buchanan County,mean_value_80.90,NaN
Buckingham County,mean_value_80.90,NaN
Buena Vista city,mean_value_80.90,-2.9166666666666665
Campbell County,mean_value_80.90,-0.9001162280931455
